0,1,2,quality
-1.1704494081392574,-0.662936085227225,-0.7515698555331914,1.0
3.1202942281947603,-0.3489139636522025,-0.7229915440354374,1.0
3.1202942281947603,-0.3489139636522025,-0.7229915440354374,1.0
1.966613116528159,-0.07141477573708098,-0.06172352427842227,1.0
2.0018936212582386,-0.14927144705074838,-0.2291987057226266,1.0
0.8557303903943393,-0.14029474984441087,-0.9657721807076993,1.0
-0.09506454927316245,0.6538327227462871,0.31311325990130656,1.0
-0.05765251206769793,0.6948851431434887,0.3530266384772306,1.0
0.1509508164712141,-0.18171367082005976,0.9598693937689556,0.0
1.124916441193111,2.0008325485012812,-0.6314257909913256,1.0
1.1345016788250688,1.9447427001605273,-0.7717667560365297,1.0
0.8557303903943393,-0.14029474984441087,-0.9657721807076993,1.0
0.4343834901228292,0.5422345596949328,0.5320624411419701,1.0
-0.9362095627039076,0.38019762452299516,0.7723222605322918,1.0
-1.1211447294270098,0.9920953610663328,0.707717235757572,0.0
-2.040619979739265,0.25705491735903485,0.5138181738253014,0.0
-1.5528889136759,0.2793341494632448,0.5106520095279113,1.0
1.1996797511219712,-1.4807972582907651,0.69014753537017,1.0
-0.7400972378182208,-0.08889069892809166,0.7821474891372346,1.0
2.033475587053708,-0.15138191919210037,0.28403173875258647,1.0
1.5896685421186356,1.301729046837799,-0.5876890332732116,1.0
-1.2113856206539817,-0.2783704636486556,-2.132820277427024,1.0
-0.722278033808882,-0.12444364885715356,0.5472952011804137,1.0
0.9442949785653781,-0.5330413358332272,-0.8019471417067169,1.0
1.5896685421186356,1.301729046837799,-0.5876890332732116,1.0
-1.4567577696904956,-0.4399012848941487,-2.775009902887483,1.0
-1.2113856206539817,-0.2783704636486556,-2.132820277427024,1.0
-0.8723589199519023,-0.45202265267917296,0.02848871343543135,1.0
-0.6410055749264969,1.3909668346925355,-1.6839184718069897,1.0
-1.9429385730550464,0.40845938626355277,-0.1351803937857471,0.0
0.31252801909709677,1.3479700501265197,0.10945138996305795,1.0
-1.292653593606964,0.6410332624327422,0.8954855704056174,0.0
0.557248627664208,-1.1677346801320245,-1.151794979304062,1.0
2.334726819664551,0.7465695270611148,0.5679734763458217,1.0
1.683347702824879,1.9271084397208533,0.3421383585064632,1.0
0.5763649232956775,3.403446004219056,0.9085670591854272,1.0
-0.2833665569519613,-3.3179912208989304,0.2969295675838724,1.0
-1.292653593606964,0.6410332624327422,0.8954855704056174,0.0
0.557248627664208,-1.1677346801320245,-1.151794979304062,1.0
-2.5502018630752277,-0.7005897935811746,0.6976448432139669,0.0
-2.4182614197892667,-0.03086447671169492,0.5387247025549307,0.0
0.9575135128717253,-1.47723785092177,-0.06766831536340587,1.0
-0.025526461313993956,0.07987102850139628,-2.695005779372641,1.0
-0.9376173454105908,1.2221460870069787,1.606020207079929,1.0
2.6964386592545155,0.5600992636001914,0.56122637087267,1.0
0.7532660467296395,0.3927233182876452,-1.036985218971281,1.0
1.6468420952752316,0.7909308744452355,0.298854355060837,1.0
2.592526566229496,-0.7751001727595023,-0.09286558268681605,1.0
2.543572534545683,-0.7912476078837675,-0.10474066936165624,1.0
2.5963169456627306,-0.9970164230887688,0.2425394371508316,1.0
2.5880438967604746,1.176819720647796,0.2670561715998042,1.0
2.592526566229496,-0.7751001727595023,-0.09286558268681605,1.0
2.543572534545683,-0.7912476078837675,-0.10474066936165624,1.0
2.5963169456627306,-0.9970164230887688,0.2425394371508316,1.0
2.498379638957151,1.1021826760156486,0.7360589768977291,1.0
-1.8398667258646204,0.175260773916037,0.7197732210747819,0.0
-1.8297681310930363,0.15831393786360842,0.9464721904425715,0.0
-0.7870971710217455,-0.1940300652398319,1.1983883212098283,0.0
2.98371670516722,0.33336001458913306,-0.17831984369588647,1.0
2.432793271908021,-0.40647187842212024,0.07540093311477777,1.0
-1.7409709776549966,-3.183963604876955,-0.29250325640049835,0.0
0.4892930404318979,-4.713796332982673,-1.4196229718380147,1.0
2.432793271908021,-0.40647187842212024,0.07540093311477777,1.0
2.926262041651802,-0.6707278369807042,-0.1614796451197539,1.0
1.6605439321320905,1.1126040744897798,0.9551980543583269,1.0
1.5773846370377294,1.7484246343575613,-0.4539836100293219,1.0
3.556225390211263,-1.0422730722285805,-0.8129751995774868,1.0
2.926262041651802,-0.6707278369807042,-0.1614796451197539,1.0
1.4608619012042612,-0.7074891550687848,-0.37614964689200303,1.0
1.6605439321320905,1.1126040744897798,0.9551980543583269,1.0
3.021662859562772,0.5261466501723617,0.5051155558505838,1.0
3.021662859562772,0.5261466501723617,0.5051155558505838,1.0
-0.11524749706845962,0.9801071830771901,0.36362446754519734,1.0
2.5912252577565926,-1.0651260155153943,0.868460732187015,1.0
4.336173368519218,-0.20227460208991918,0.16469760108200412,1.0
3.38946225011911,-0.4843041629616279,0.39932819201343317,1.0
1.2100864201673192,0.32974936365737556,-1.1124121224829737,1.0
1.2100864201673192,0.32974936365737556,-1.1124121224829737,1.0
-1.8125467185421815,2.8665732099006114,-3.2752511565935114,1.0
-1.5657103959606853,1.070719941380238,-0.6105648501719682,1.0
-2.2387557974941714,-1.1726813033941657,0.8545171480416963,1.0
3.38946225011911,-0.4843041629616279,0.39932819201343317,1.0
3.2247144166261954,-0.5013656467891641,0.21422090351511416,1.0
-1.3393029448604616,1.175032265947465,-2.0971033118430666,1.0
2.3696243050984,-1.0481785434746844,-0.16968399458321592,1.0
0.43345213663641624,-0.366389514418284,-0.10706980954991789,1.0
0.2045865223985178,-0.0677535303455604,-0.6082098730148666,1.0
0.3610510372422787,-0.1325760673059037,1.0071702000913951,1.0
-0.8366214267706248,0.7626400767264861,1.5827172311244053,1.0
-0.30414198546162924,-0.5192722933951173,-1.4226154171540821,1.0
1.17249414058414,1.9939584236621484,0.7604586801336511,0.0
-0.07548879246008466,0.8919988523184919,1.6777686226867374,0.0
-0.04285191293328887,0.9411637050919143,1.6792162549008582,1.0
-1.7599915508861426,0.6420453632619069,-1.4391669488908845,1.0
1.17249414058414,1.9939584236621484,0.7604586801336511,0.0
3.105559169076164,1.5122886674699552,-0.1529796505916439,1.0
2.3706411323472367,1.1144535089808907,-0.27960712363505413,1.0
1.7876406001448037,1.1914358530913227,-0.05238044959563777,1.0
2.1267277338208657,1.0220567746044917,-0.08007052505774928,1.0
-0.8433341092591803,-1.72540152340089,0.6478411065058188,1.0
2.433696934350579,-0.8915071405388909,0.4815028588811368,1.0
-1.4140264492302002,-0.4807178098260078,0.9296480898062391,0.0
-1.8929665533253799,-1.4841177260135554,0.5464713624649469,1.0
-1.5466034452117272,0.08507927047047642,-0.5953612110219818,1.0
2.433696934350579,-0.8915071405388909,0.4815028588811368,1.0
-0.9339423165422857,-0.9219672574883897,1.3491845740227904,1.0
-0.02743210774781572,-1.7442750958941402,0.8323251487890324,1.0
-1.4243613558510029,-1.8613314631169244,0.9960320281616089,1.0
-1.3848320814702626,-0.7839213246962391,0.061464134143351785,1.0
-0.5155506608743501,1.587238816052532,0.5244850657223878,1.0
-0.5275479829890853,0.973007544349036,-3.702721807862718,1.0
-2.27232438310825,0.6843556571546362,-0.03575764593374505,0.0
-0.05965163006449983,-1.2398548519056962,-0.8579165664276911,1.0
0.21046593094896113,-1.247775150971376,0.2532364725560307,0.0
1.7737306793327323,-0.836376457534526,0.9261166622396677,1.0
-0.05965163006449983,-1.2398548519056962,-0.8579165664276911,1.0
-0.8588043094094787,-0.9221015006751153,1.0134161618024364,1.0
0.4148053856721835,-1.6863363917489693,1.1637614967136205,1.0
3.2981612030195735,-1.3098745194640276,-0.19454540280081709,1.0
3.2981612030195735,-1.3098745194640276,-0.19454540280081709,1.0
-2.3540993678123887,0.9667777645489043,-0.3262487205337665,0.0
-2.7775463839512478,2.3839752158900307,-2.21277185459603,0.0
-2.7775463839512478,2.3839752158900307,-2.21277185459603,0.0
-2.3540993678123887,0.9667777645489043,-0.3262487205337665,0.0
2.330406232994319,-1.298595762735508,-0.05385533587393557,1.0
-1.4179197708053461,0.00567569417736452,-1.4148847466747596,1.0
3.2981612030195735,-1.3098745194640276,-0.19454540280081709,1.0
2.6442617985768866,0.8335595011582355,0.42175289777127856,1.0
2.501447582433981,0.5769488405031693,0.601859598878575,1.0
2.2607973071627336,-0.9932039148782457,1.0346400013363672,1.0
-2.647112732714903,-0.3526233042957637,-1.703723787036588,0.0
1.2649505133527346,-0.8403650004592707,-0.5675878418081949,1.0
0.781581780096305,-4.660661727998235,-1.6184032534154433,1.0
-1.4676580256005063,-0.9090281479837522,0.8940045949738666,1.0
-1.379208187658462,-2.1057046149302323,0.650410600740702,1.0
-2.1570151783052114,-2.1164133598922983,-1.5461752203061747,1.0
-1.3089826741790134,0.23902330524341378,0.3899357802675655,0.0
2.4886384677126636,-0.27334470709140857,-0.15288761333142192,1.0
-0.0563957947547039,-0.6751358210024506,0.055526868786109865,1.0
-2.0422495260550675,-2.1396057301208264,-0.1745333348764862,1.0
1.9155733304552258,1.4948884801968658,-0.3966502068316409,1.0
-1.008918094788369,0.3881541831481087,-4.602441702427865,1.0
1.0180351618507513,1.0709873512875396,0.8355158440959892,1.0
0.9633860470717837,1.0991212116586604,0.26542490270319574,1.0
0.7981116991025102,0.6116333011643955,-0.7606312420336764,1.0
3.9650175078659644,-0.6490017401827949,-0.7570829937164869,1.0
3.1521634450128273,0.9655441319604576,0.8080025392731474,1.0
3.1772019826280733,0.05523788034665448,1.7064627100558751,1.0
3.286526726473096,0.1281763686576938,1.5664792375539114,1.0
1.3202918889778048,0.26413678593289136,1.0104671104184388,1.0
-1.0424758930653586,0.8307671118969114,-0.3983569060087745,1.0
-2.150320716914735,0.15720917864630726,-0.7917507483748991,0.0
2.122908803877406,0.9070452911924713,0.009881198757909493,1.0
2.2210981907828535,0.8777294276082045,0.05815883961550709,1.0
3.9650175078659644,-0.6490017401827949,-0.7570829937164869,1.0
-0.5540408715966607,-1.1544519741646984,-0.6069321750406264,1.0
-0.035966486312229706,0.5417324404553341,0.4830249104290862,1.0
3.057668030650887,0.1139706267460189,-0.09458625215907966,1.0
3.0330235212849828,0.06390542498267487,-0.155684622668429,1.0
3.044821240532644,0.02961590348013862,-0.19696183822929064,1.0
2.080144879494889,0.8389649231274576,-0.20644755616163754,1.0
2.8290231365778817,0.5096425146262424,-0.8317822365119104,1.0
2.080144879494889,0.8389649231274576,-0.20644755616163754,1.0
2.8658449157081183,0.8450918116727598,-0.4889307243553117,1.0
2.8290231365778817,0.5096425146262424,-0.8317822365119104,1.0
2.7448958669270382,1.114513089408832,-1.4902823404622907,1.0
0.05345110483490518,0.6508763814414228,0.27057061025748697,1.0
-0.9142912906425694,0.9309050390699561,0.14172991982536742,1.0
1.9845069338800594,-0.1393133933161122,0.4816072791322772,1.0
0.781492165163958,-0.30975255504789595,-0.1542868990578415,1.0
1.7579649981127698,-4.849787713960921,1.244691881922504,1.0
-1.3477361410496635,0.6139659908445335,-1.1689536870749284,1.0
-0.2549577333165296,1.3143488779759098,0.23597445551042365,1.0
-1.4359521316813915,0.4827987497229399,-1.4675164595705392,1.0
-1.4229744753861615,0.36730354820676614,1.5673398603766076,0.0
0.781492165163958,-0.30975255504789595,-0.1542868990578415,1.0
-0.27011562139825857,0.7459956261491747,0.23574088011812822,1.0
-1.9280955714296053,0.7926489275302026,-0.02033053522486259,0.0
0.9930360379629702,1.7049353619039893,-0.6846451905213236,1.0
0.4034025712839934,-1.1450828414463312,-0.1892739106719382,1.0
0.9930360379629702,1.7049353619039893,-0.6846451905213236,1.0
2.408484882176623,2.0936529924946985,-0.9341723466048941,1.0
0.3079127628281193,-1.1982122717845218,-0.021622715149887006,1.0
0.4034025712839934,-1.1450828414463312,-0.1892739106719382,1.0
1.9268848747122165,-0.08800639174287177,-3.2215364807934606,1.0
-1.9280955714296053,0.7926489275302026,-0.02033053522486259,0.0
-0.4024374201207558,1.0211555593366946,0.263815732983502,1.0
-0.9787913776149466,1.626808168988767,-1.3012943661262557,1.0
2.7081025826401484,0.09102112467711715,-0.5016898948533351,1.0
0.25684766562198774,1.9881620909088666,1.1821206151153925,1.0
3.1523268818161854,1.1908606761765768,0.7476703751140771,1.0
0.25684766562198774,1.9881620909088666,1.1821206151153925,1.0
2.7081025826401484,0.09102112467711715,-0.5016898948533351,1.0
0.962071353406135,1.5051331516200608,-3.7836794820066113,1.0
1.814234093796433,-0.16589486953510432,0.612569585141322,1.0
2.153162302939193,0.08354368794610657,0.8124502437135109,1.0
3.047180927441254,-0.1551024211413053,0.04903979822608372,1.0
3.047180927441254,-0.1551024211413053,0.04903979822608372,1.0
3.047180927441254,-0.1551024211413053,0.04903979822608372,1.0
3.047180927441254,-0.1551024211413053,0.04903979822608372,1.0
2.4643057970207227,1.3765446845519846,-1.3237011081049141,1.0
-1.0169100921550043,-0.46405410924700385,1.4403241118323766,0.0
1.3500179596666588,2.259626950932592,-0.30535572515533477,1.0
2.809302022693219,0.6389545061035675,-1.000042527099042,1.0
-0.47614163829006495,-1.0404890399684086,-0.744255297507333,1.0
-1.9892543385512955,-1.1324835547449699,0.3196148787316088,0.0
1.099023610046723,1.582102944324623,1.4980524303977365,1.0
2.04789578462499,-0.6872449527882266,-0.32867421359063215,1.0
-0.3828063036385183,2.0330892766432407,2.305118144911848,1.0
-2.1232713386614965,0.08686322552975946,1.0148510160047894,0.0
-2.682205864384107,0.09021142272859967,-0.4985039583028971,0.0
-2.7473534650037608,0.26705680287069467,-0.4705926413759628,0.0
-0.26202312515776804,1.4305769558823034,-2.2798684047921887,1.0
0.5512090726649806,3.684146030389036,1.430543325726,1.0
3.000778241711465,-0.9601769977565312,-0.791411833139986,1.0
2.04789578462499,-0.6872449527882266,-0.32867421359063215,1.0
-2.4973824589241076,0.8875856052586332,0.40979523661729905,1.0
0.03628620092597456,0.861415017821039,0.6225304622972496,1.0
-0.05490668786995192,0.855936670692558,1.1494065486399665,0.0
-1.681095916861674,-0.03788503508528195,-1.2685693350614093,0.0
-1.681095916861674,-0.03788503508528195,-1.2685693350614093,0.0
-2.0025801008287343,0.28713887437649876,0.8287019399422831,1.0
-2.9331504648211495,-0.24816995185028976,-1.14231139049889,1.0
-0.3703293619827794,0.05420164172586169,0.8073591215998924,1.0
3.0815945907446287,-1.0512245820160815,-0.9357097709886909,1.0
-0.4989516129957595,-1.1794723953838875,-0.8860682059851469,1.0
3.2553574554531224,0.4594113961043027,0.7814916036862471,1.0
-1.0215193519794776,-0.04486881974853321,0.3350095213748841,1.0
3.0815945907446287,-1.0512245820160815,-0.9357097709886909,1.0
1.3381738835292538,0.70489888960745,-0.6862485023667758,1.0
-0.2402173350373107,2.797134240286389,-2.747728339161492,1.0
-0.23457918097177388,2.7768821242369706,-2.8062127015154648,1.0
-0.17705950240893314,2.754662760002501,-2.7785720431872334,1.0
1.3381738835292538,0.70489888960745,-0.6862485023667758,1.0
-0.2641738147559699,2.829254774188343,-2.881006914682091,1.0
1.4211457111447572,1.3640527676839225,-1.0056085876343088,1.0
0.28787612581494987,0.27469978327011496,-2.6204797386991276,1.0
2.9357239233764574,0.015586383385020313,1.4375992781783211,1.0
1.3825196684407326,0.35804208216111433,1.1802352974439587,1.0
1.3565337640166737,0.2799039571134533,1.1496562827450032,1.0
-1.666556138254767,-2.8289242374722443,-0.012599600367298198,1.0
-1.799024587511723,-1.3169249809764678,-0.651876800385565,1.0
-1.7405225046815191,-0.45004601669950944,1.31085091613731,0.0
-2.321597250246683,-0.850915726534375,0.2017353354172732,0.0
-1.473226146707326,0.2996914988558562,1.5611639268234463,0.0
0.8513774774347792,0.4541648270329139,0.1265050109399821,1.0
2.761965146943341,0.8994170668508831,-0.8108322318865936,1.0
3.0292817191671055,0.46878270980079617,-1.262248640042457,1.0
1.8056957539752077,-0.013991815881783758,-0.7031414334225629,1.0
2.470140227288483,1.0305390851572023,-0.22702026306836517,1.0
3.0346172878362965,-0.6432181666591401,0.050088083371181834,0.0
3.0346172878362965,-0.6432181666591401,0.050088083371181834,0.0
3.0346172878362965,-0.6432181666591401,0.050088083371181834,0.0
3.0346172878362965,-0.6432181666591401,0.050088083371181834,0.0
-0.04613749910958989,2.2870483440498552,1.0438959534539525,1.0
4.084575957749375,-0.9040005638017035,-0.5396798407484975,1.0
0.1685642678378613,2.0207583000223113,-0.04737012712730853,0.0
1.7882483421327298,-1.3118866443617352,-1.7754193120364272,1.0
-0.13232300931853955,1.6035833343018966,-0.07272047562264611,1.0
2.4313534529340908,-2.0309213824344825,0.9264977221237114,1.0
0.8902294317418945,0.6294145994635876,2.6473252140770187,0.0
1.9457181782243573,-0.3745202277939831,1.1309691688573809,1.0
-0.7306055651264572,-0.8855468083280393,1.186323924536323,1.0
-1.7998901203076747,1.9009645369091956,-1.4007450766598637,1.0
-1.4989156992611752,-2.3129502880049877,-0.006101387085708617,1.0
-1.7998901203076747,1.9009645369091956,-1.4007450766598637,1.0
-1.0369015551498693,1.5955717012291426,-0.2937191623206178,1.0
0.784357153178858,0.17019698004456718,-1.3892871745311788,1.0
0.784357153178858,0.17019698004456718,-1.3892871745311788,1.0
0.7674551267015435,0.23265687236876254,-1.5421565343770947,1.0
0.830942966191964,0.18192798097757892,-1.326649451642047,1.0
-0.7748118042256288,0.460758033142847,-0.864237296143186,0.0
-0.5417359364960282,0.6804961220246851,-0.6834415979573757,1.0
-2.2325588154228653,1.4091720250341366,0.14561237538810928,0.0
-1.6664439466117569,3.4290187114257034,-1.9855500399878299,0.0
0.38903267326007424,-0.2009124715633564,0.6971381201764097,1.0
0.2949649212822908,2.3110225397012254,-0.2310215119485425,1.0
0.31167696640875986,2.199298718291569,-0.1559786084440584,1.0
1.1667961311636086,-1.150354326293692,0.6197299829198959,1.0
-0.6732672973383459,-0.1732225820821157,-0.04571053011257672,1.0
-0.16446807217504458,-0.11387067871370751,-0.17602253091019085,1.0
-1.1650868087551078,1.1185996147723103,0.19715720475074056,0.0
-1.898038317705739,1.414124774380914,0.644691804395961,1.0
-2.298436811261216,1.858963342324576,1.0760628253830398,0.0
-0.16446807217504458,-0.11387067871370751,-0.17602253091019085,1.0
-0.6732672973383459,-0.1732225820821157,-0.04571053011257672,1.0
0.31243994499275196,-0.6227018238908347,-0.1911513552676846,1.0
0.020875477052585342,-2.0271910856185498,0.36194127452113906,1.0
3.659538237930874,2.4119977484278845,2.443445815401501,1.0
2.7871770854496094,-1.0857907537200224,0.5297752357427031,1.0
0.1010707365900048,1.0386611086365465,-0.23575006212027808,1.0
2.5036041283355486,1.0962727430185188,-0.03725657669220707,1.0
-1.2071315949708556,-0.8743934249066545,0.9715849370762171,1.0
-2.0254984116187322,0.8725736486766695,0.6212704834289827,0.0
-0.5976077560696927,-0.14095311090737336,0.09426183824020601,1.0
-2.6071646001475344,-0.01181877974674747,-0.14685240614249895,1.0
0.5525264443297716,-0.2559456285583274,-0.6275754752626845,1.0
-1.9862350774543225,0.3591669999381045,-1.1041530642836523,1.0
-2.6071646001475344,-0.01181877974674747,-0.14685240614249895,1.0
-2.1962150507985796,0.17540461304166233,0.04193291227496417,1.0
1.7369537432797253,1.7005353810579105,-0.6306740296203136,1.0
-1.0098050462454273,1.154553422784082,0.4140242623521253,1.0
-0.21244305074617867,1.9624470107893377,2.5997960996203675,0.0
1.2815485384961827,-0.5754116989712699,0.7840009822537548,0.0
-0.2471165011035416,-1.1064706087530747,0.4918965520994918,1.0
1.0737241689715642,-0.037431427197184,-0.11257811020625758,1.0
-0.04065971231098347,1.7798045193019127,1.5790588364594371,1.0
-0.04504955752046376,1.773033639769735,1.6867313581534449,1.0
0.054793531906466776,-0.10899175591176405,0.4452207247636431,1.0
-2.9943741698939617,1.5789696268681226,-1.2642044734943738,0.0
3.3087401718498244,0.6401848809032815,0.5115661172904462,1.0
1.740307755562989,-1.232937806990088,0.6778031516887832,1.0
1.8250576660417928,-0.7194145447899063,1.038708865101834,1.0
-0.9186800508191478,1.240013784880044,2.5678243176538995,0.0
-0.7110427730877527,-1.55006365292862,-0.6502169422862183,0.0
-0.5239024140070404,0.7283460221887762,-0.7631687930245913,1.0
-0.7110427730877527,-1.55006365292862,-0.6502169422862183,0.0
1.0793971473311526,1.6349579680247885,0.2265258310300943,1.0
3.080334228144535,-1.2274659468233027,-0.45811520739388706,1.0
3.080334228144535,-1.2274659468233027,-0.45811520739388706,1.0
-0.17659530795331216,0.9969791919346671,0.5417689565678874,1.0
0.28140976641513993,-3.457928333230023,0.6751255963688734,1.0
0.07473355550118427,0.4301081233553647,0.9663703429537839,1.0
1.693255965882958,1.1945862493949901,0.07933129769689932,1.0
-0.6530560043922541,-0.30734556168636046,-1.8530611780370014,1.0
-0.033950150058427074,0.7254727777630382,0.39274334896418656,1.0
3.080334228144535,-1.2274659468233027,-0.45811520739388706,1.0
-1.9156245953930071,0.2780481811638602,0.9217864147860544,0.0
-2.1624576273143523,1.5624850314526604,1.2417577294461826,0.0
-0.7110639449519056,2.2127462542243657,1.1268552651168986,1.0
-0.15157422713476104,0.1444460011043835,-0.7789310425751852,1.0
0.29330521706646706,-0.5492253600518685,1.5477517113253758,1.0
-0.6654455184960223,-1.1788390104004804,-1.8349210979626156,1.0
-0.15157422713476104,0.1444460011043835,-0.7789310425751852,1.0
0.29330521706646706,-0.5492253600518685,1.5477517113253758,1.0
-0.35964020264557756,1.6990419501791654,-3.8191847555829206,1.0
0.15768034740393447,-0.3621970445726163,-0.15961966332307975,1.0
-3.654788646576356,1.951704901493888,-0.9422811413496409,0.0
-3.654788646576356,1.951704901493888,-0.9422811413496409,0.0
-1.6699463950969262,0.5189353558445999,-0.40024086521165864,0.0
-0.9364368571432407,-1.3306309704531267,0.7058221486698076,0.0
-0.4822850278063038,0.554820339139288,0.7829401016384603,1.0
-1.6699463950969262,0.5189353558445999,-0.40024086521165864,0.0
-0.9364368571432407,-1.3306309704531267,0.7058221486698076,0.0
2.3249873969599464,0.20282932044765628,-0.4415670221608548,1.0
1.4263178191332138,-0.4467299036473158,-0.9543743646781868,1.0
0.15768034740393447,-0.3621970445726163,-0.15961966332307975,1.0
-1.9366325817900627,0.6561895296569947,-0.45733354408596116,0.0
-3.654788646576356,1.951704901493888,-0.9422811413496409,0.0
-2.084285567972527,1.1768992564683003,1.3926749581651097,0.0
2.1037279886261793,1.9857002264141266,1.0599442669170058,1.0
0.05567975737428782,0.7568390471853033,0.19985521719719282,1.0
2.7252338361791257,0.7127757295284637,0.47985769059065975,0.0
2.7252338361791257,0.7127757295284637,0.47985769059065975,0.0
-2.136311406453495,-0.8758056106880372,-0.9502149843162444,1.0
-0.3744765698444067,1.4824212373830423,-2.882317642116768,1.0
-2.51835455868323,-1.5974965522089026,1.0293473294355564,1.0
2.549310209640272,0.1573380609300068,-0.012360735138560902,1.0
0.2585381649054117,1.51441792923125,0.0591659905758387,1.0
-1.3721817787202182,-2.1374896503978977,0.29938779478643135,1.0
-1.7727175783168323,1.0036920333253418,1.2475608563914704,1.0
2.4808327312067204,1.8821157658840584,-0.8236468760534216,1.0
-2.1022044760683483,-0.11502213824116932,0.8374521387976498,1.0
-1.7727175783168323,1.0036920333253418,1.2475608563914704,1.0
2.549310209640272,0.1573380609300068,-0.012360735138560902,1.0
-0.8367748157188414,1.1529407030866916,-1.7725243124148446,1.0
4.2429727643800685,0.6497187021694993,-0.10822981194902778,1.0
-0.9937541420084307,0.6900267482390777,1.3069574448777685,1.0
0.2585381649054117,1.51441792923125,0.0591659905758387,1.0
-2.6078045776892407,1.0812106183119008,0.1725159648507436,0.0
-0.7433719266219381,-0.12243670709319551,-1.8281606996932638,1.0
-1.1935820922634346,0.2170162550999643,1.254515241435489,1.0
-1.3721817787202182,-2.1374896503978977,0.29938779478643135,1.0
3.1109513045119224,-1.0025122205533157,-0.5302715601538524,1.0
1.675761919352657,0.7365820676110916,0.9537643254080195,1.0
-1.3230495837491252,-0.9061656174278792,0.9641801579899967,1.0
-1.3230495837491252,-0.9061656174278792,0.9641801579899967,1.0
3.1109513045119224,-1.0025122205533157,-0.5302715601538524,1.0
1.675761919352657,0.7365820676110916,0.9537643254080195,1.0
-1.0209783855880648,-0.8938530088626326,-0.4085091829083413,1.0
1.9699448526052976,0.8073063624508596,-0.23249575445019866,1.0
-1.0209783855880648,-0.8938530088626326,-0.4085091829083413,1.0
-0.6428409810199335,0.33774958950148537,0.22302607964458637,1.0
-1.912086897931613,-0.3931657695764885,0.47010466100006415,0.0
1.218218196465472,0.8737603639765837,0.5468782213740927,1.0
1.2002209111311397,0.8678450581591035,0.5481772450550038,1.0
1.2002209111311397,0.8678450581591035,0.5481772450550038,1.0
0.7878353513697384,0.7975992581991979,0.8364569270012059,0.0
1.218218196465472,0.8737603639765837,0.5468782213740927,1.0
1.2002209111311397,0.8678450581591035,0.5481772450550038,1.0
2.638248363952422,-0.30052243410206253,0.18454605047212466,1.0
-0.5057059805607715,-1.5780831758537923,-0.2567550670182865,1.0
2.959140597418865,-0.17427412612656729,0.20036806339427374,1.0
2.638248363952422,-0.30052243410206253,0.18454605047212466,1.0
-1.626497164195349,0.3031577042656337,-2.0205614169834343,1.0
1.3120231778554934,0.8393379494405618,2.274187498243915,0.0
0.3184900687972124,0.04386837300285199,-2.825071870197135,1.0
-1.4839009035041872,0.07228927746526319,0.5690816394206808,0.0
-1.8560508474502446,0.08834993708511038,0.7978568738116489,0.0
0.1632628054875019,1.361066448102504,0.48450794619343973,1.0
-1.235052166884457,1.5143457327510366,2.2394735680494886,0.0
